file,tool,mode,attempted,success,returncode,warning_count,error_count,log_path
/home/yichen/Desktop/Deepseek_SDF06/F026.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F026_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F027.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F027_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F027.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F027_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F027.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F027_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F028.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F028_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F028.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F028_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F028.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F028_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F029.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F029_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F029.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F029_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F029.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F029_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F030.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F030_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F030.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F030_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F030.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F030_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F031.c,gcc,normal,True,True,0,1,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F031_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F031.c,clang,normal,True,True,0,2,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F031_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F031.c,gcc,asan,True,True,0,1,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F031_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F032.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F032_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F032.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F032_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F032.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F032_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F033.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F033_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F033.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F033_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F033.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F033_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F034.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F034_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F034.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F034_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F034.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F034_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F035.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F035_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F035.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F035_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F035.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F035_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F036.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F036_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F036.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F036_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F036.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F036_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F037.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F037_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F037.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F037_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F037.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F037_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F038.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F038_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F038.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F038_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F038.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F038_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F039.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F039_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F039.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F039_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F039.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F039_gcc_asan.log
/home/yichen/Desktop/Deepseek_SDF06/F040.c,gcc,normal,True,True,0,1,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F040_gcc_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F040.c,clang,normal,True,True,0,2,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F040_clang_normal.log
/home/yichen/Desktop/Deepseek_SDF06/F040.c,gcc,asan,True,True,0,1,0,/home/yichen/Desktop/Deepseek_SDF_Results06/logs/F040_gcc_asan.log
