task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F011,Ownership and lifetime workflows,draft revise/discard/restore,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,1,acceptable_difference,order_mismatch:revised body -> revised body,,hard checks passed; strict test checks differed: order_mismatch:revised body -> revised body,0.046,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F011.c
F012,Ownership and lifetime workflows,checkout queue serve/cancel/rejoin,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:Ann;missing:first note;missing:Bob;order_mismatch:Bob -> second note -> Ann -> Bob,missing:Ann;missing:first note,hard checks failed: missing:Ann;missing:first note,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F012.c
F013,Ownership and lifetime workflows,task mover todo/doing/done,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:build,missing:build,hard checks failed: missing:build,0.049,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F013.c
F014,Ownership and lifetime workflows,label tracker unlabel/delete,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F014.c
F015,Ownership and lifetime workflows,contact note/merge/delete,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F015.c
F016,File and line parsing,contact importer load/add/delete/report,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:Cara;missing:cara@example.com,missing:Cara;missing:cara@example.com,hard checks failed: missing:Cara;missing:cara@example.com,0.046,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F016.c
F017,File and line parsing,config editor load/set/unset/write,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:host new value,missing:host new value,hard checks failed: missing:host new value,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F017.c
F018,File and line parsing,word frequency load/remove/top,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:banana,missing:banana,hard checks failed: missing:banana,0.043,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F018.c
F019,File and line parsing,transaction journal balance/reverse,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:Gamma;missing:new body,missing:Gamma;missing:new body,hard checks failed: missing:Gamma;missing:new body,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,1,acceptable_difference,missing:work,,hard checks passed; strict test checks differed: missing:work,0.050,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,1,acceptable_difference,missing:2020,,hard checks passed; strict test checks differed: missing:2020,0.055,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.055,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F026.c
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.053,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F028.c
F029,"Sorting, filtering, and bulk operations",duplicate cleaner dedup/delete/find,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F029.c
F030,"Sorting, filtering, and bulk operations",rename table apply/swap/delete,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.059,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F030.c
F031,Failure paths and cleanup,batch importer all-or-nothing,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,hard checks failed: nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,0.050,1.126,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.051,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F033.c
F034,Failure paths and cleanup,replace-from-file note store load,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:local note;missing:file note;missing:second note,missing:local note;missing:file note;missing:second note,hard checks failed: missing:local note;missing:file note;missing:second note,0.052,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F034.c
F035,Failure paths and cleanup,copy queue clone/run/list,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.051,0.003,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F035.c
F036,Length and numeric size calculations,length-prefixed records,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F036.c
F037,Length and numeric size calculations,hex buffer append/slice/list,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,failed,0,0,0,implementation_error,missing:0B0C,missing:0B0C,hard checks failed: missing:0B0C,0.049,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F037.c
F038,Length and numeric size calculations,run-length decoder oversized reject,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.051,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F038.c
F039,Length and numeric size calculations,counted table set/get/delete,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.053,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F039.c
F040,Length and numeric size calculations,packet cache lengths/stats/drop,Deepseek,Deepseek_Security_Prompt05,05,Deepseek_Security_Prompt05,compiled,passed,1,1,1,test_match,,,,0.051,0.001,/home/yichen/Desktop/Code/Deepseek/Deepseek_Security_Prompt/Deepseek_Security_Prompt05/F040.c
