file,tool,mode,attempted,success,returncode,warning_count,error_count,log_path
/home/yichen/Desktop/Deepseek_GSCP02/F004.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F004_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F005.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F005_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F005.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F005_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F005.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F005_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F006.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F006_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F006.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F006_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F006.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F006_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F007.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F007_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F007.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F007_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F007.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F007_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F008.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F008_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F008.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F008_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F008.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F008_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F009.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F009_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F009.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F009_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F009.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F009_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F010.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F010_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F010.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F010_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F010.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F010_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F011.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F011_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F011.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F011_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F011.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F011_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F012.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F012_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F012.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F012_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F012.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F012_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F013.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F013_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F013.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F013_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F013.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F013_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F014.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F014_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F014.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F014_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F014.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F014_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F015.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F015_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F015.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F015_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F015.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F015_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F016.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F016_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F016.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F016_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F016.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F016_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F017.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F017_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F017.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F017_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F017.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F017_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F018.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F018_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F018.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F018_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F018.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F018_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F019.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F019_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F019.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F019_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F019.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F019_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F020.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F020_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F020.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F020_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F020.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F020_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F021.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F021_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F021.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F021_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F021.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F021_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F022.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F022_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F022.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F022_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F022.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F022_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F023.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F023_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F023.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F023_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F023.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F023_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F024.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F024_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F024.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F024_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F024.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F024_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F025.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F025_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F025.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F025_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F025.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F025_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F026.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F026_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F026.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F026_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F026.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F026_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F027.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F027_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F027.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F027_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F027.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F027_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F028.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F028_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F028.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F028_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F028.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F028_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F029.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F029_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F029.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F029_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F029.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F029_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F030.c,gcc,normal,True,True,0,1,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F030_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F030.c,clang,normal,True,True,0,2,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F030_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F030.c,gcc,asan,True,True,0,1,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F030_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F031.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F031_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F031.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F031_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F031.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F031_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F032.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F032_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F032.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F032_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F032.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F032_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F033.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F033_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F033.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F033_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F033.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F033_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F034.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F034_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F034.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F034_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F034.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F034_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F035.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F035_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F035.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F035_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F035.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F035_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F036.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F036_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F036.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F036_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F036.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F036_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F037.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F037_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F037.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F037_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F037.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F037_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F038.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F038_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F038.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F038_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F038.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F038_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F039.c,gcc,normal,True,False,1,0,7,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F039_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F039.c,clang,normal,True,False,1,0,7,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F039_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F039.c,gcc,asan,True,False,1,0,7,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F039_gcc_asan.log
/home/yichen/Desktop/Deepseek_GSCP02/F040.c,gcc,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F040_gcc_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F040.c,clang,normal,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F040_clang_normal.log
/home/yichen/Desktop/Deepseek_GSCP02/F040.c,gcc,asan,True,True,0,0,0,/home/yichen/Desktop/Deepseek_GSCP_Results02/logs/F040_gcc_asan.log
