task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,failed,0,0,0,implementation_error,missing:t1;missing:t2,missing:t1;missing:t2,hard checks failed: missing:t1;missing:t2,0.063,0.004,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.067,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F028.c
F029,"Sorting, filtering, and bulk operations",duplicate cleaner dedup/delete/find,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.050,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F029.c
F030,"Sorting, filtering, and bulk operations",rename table apply/swap/delete,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,failed,0,0,1,acceptable_difference,missing:the dog sat,,hard checks passed; strict test checks differed: missing:the dog sat,0.058,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F030.c
F031,Failure paths and cleanup,batch importer all-or-nothing,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,failed,0,0,0,implementation_error,missing:a;missing:note one;missing:b;missing:note two,missing:a;missing:note one;missing:b;missing:note two,hard checks failed: missing:a;missing:note one;missing:b;missing:note two,0.052,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.049,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F033.c
F034,Failure paths and cleanup,replace-from-file note store load,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,failed,0,0,0,implementation_error,missing:file1;missing:file note;missing:file2;missing:second note,missing:file1;missing:file note;missing:file2;missing:second note,hard checks failed: missing:file1;missing:file note;missing:file2;missing:second note,0.060,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F034.c
F035,Failure paths and cleanup,copy queue clone/run/list,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F035.c
F036,Length and numeric size calculations,length-prefixed records,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.055,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F036.c
F037,Length and numeric size calculations,hex buffer append/slice/list,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F037.c
F038,Length and numeric size calculations,run-length decoder oversized reject,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.048,0.004,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F038.c
F039,Length and numeric size calculations,counted table set/get/delete,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,passed,1,1,1,test_match,,,,0.050,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F039.c
F040,Length and numeric size calculations,packet cache lengths/stats/drop,Qwen,Qwen_Security_Prompt06,06,Qwen_Security_Prompt06,compiled,failed,0,0,0,implementation_error,regex_missing:\b5\b;regex_missing:\b0\b,regex_missing:\b5\b;regex_missing:\b0\b,hard checks failed: regex_missing:\b5\b;regex_missing:\b0\b,0.051,0.002,/home/yichen/Desktop/Code/Qwen/Qwen_Security_Prompt/Qwen_Security_Prompt06/F040.c
