task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F017,File and line parsing,config editor load/set/unset/write,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F017.c
F018,File and line parsing,word frequency load/remove/top,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.048,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F018.c
F019,File and line parsing,transaction journal balance/reverse,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F019.c
F020,File and line parsing,chunked catalog find/delete/add/print,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.051,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F020.c
F021,Nested records and multi-field ownership,recipe ingredient add/remove/show,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.049,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F021.c
F022,Nested records and multi-field ownership,project task move/done/report,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.054,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F022.c
F023,Nested records and multi-field ownership,mailbox tag/search/delete/report,Gemini,Security Design First,08,Gemini_SDF08,compiled,failed,0,0,0,implementation_error,missing:work;missing:home,missing:home,hard checks failed: missing:home,0.051,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F023.c
F024,Nested records and multi-field ownership,bibliography author remove/find/list,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.052,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F024.c
F025,Nested records and multi-field ownership,classroom transfer/drop/print,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.055,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F025.c
F026,"Sorting, filtering, and bulk operations",filtered notes find/keep/print,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F026.c
F027,"Sorting, filtering, and bulk operations",priority reminders bump/top/remove,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F027.c
F028,"Sorting, filtering, and bulk operations",route planner insert/move/find/print,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F028.c
F029,"Sorting, filtering, and bulk operations",duplicate cleaner dedup/delete/find,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F029.c
F030,"Sorting, filtering, and bulk operations",rename table apply/swap/delete,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F030.c
F031,Failure paths and cleanup,batch importer all-or-nothing,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.047,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F033.c
F034,Failure paths and cleanup,replace-from-file note store load,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F034.c
F035,Failure paths and cleanup,copy queue clone/run/list,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F035.c
F036,Length and numeric size calculations,length-prefixed records,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F036.c
F037,Length and numeric size calculations,hex buffer append/slice/list,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F037.c
F038,Length and numeric size calculations,run-length decoder oversized reject,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F038.c
F039,Length and numeric size calculations,counted table set/get/delete,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.045,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F039.c
F040,Length and numeric size calculations,packet cache lengths/stats/drop,Gemini,Security Design First,08,Gemini_SDF08,compiled,passed,1,1,1,test_match,,,,0.042,0.001,/home/yichen/Desktop/Code/Gemini/Gemini_SDF_Code/Gemini_SDF08/F040.c
