task_id,task_category,case_name,model,prompt_type,run_id,source_label,compile_status,run_status,passed,test_match,hard_checks_passed,functional_category,failure_reasons,hard_failure_reasons,classification_reason,compile_sec,runtime_sec,source_file
F031,Failure paths and cleanup,batch importer all-or-nothing,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,failed,0,0,0,implementation_error,nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,hard checks failed: nonzero_exit:-11;missing:a;missing:note one;missing:b;missing:note two,0.047,1.125,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F031.c
F032,Failure paths and cleanup,transactional settings abort/commit,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F032.c
F033,Failure paths and cleanup,employee update/delete/list,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F033.c
F034,Failure paths and cleanup,replace-from-file note store load,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F034.c
F035,Failure paths and cleanup,copy queue clone/run/list,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,failed,0,0,0,implementation_error,missing:payload one,missing:payload one,hard checks failed: missing:payload one,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F035.c
F036,Length and numeric size calculations,length-prefixed records,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.043,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F036.c
F037,Length and numeric size calculations,hex buffer append/slice/list,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F037.c
F038,Length and numeric size calculations,run-length decoder oversized reject,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F038.c
F039,Length and numeric size calculations,counted table set/get/delete,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.046,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F039.c
F040,Length and numeric size calculations,packet cache lengths/stats/drop,Qwen,General Secure C Principles,05,Qwen_GSCP05,compiled,passed,1,1,1,test_match,,,,0.044,0.001,/home/yichen/Desktop/Code/Qwen/Qwen_GSCP_Code/Qwen_GSCP05/F040.c
